CÓDIGO ÓRGÃO SUPERIOR;NOME ÓRGÃO SUPERIOR;CÓDIGO ÓRGÃO;NOME ÓRGÃO;CÓDIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;CATEGORIA ECONÔMICA;ORIGEM RECEITA;ESPÉCIE RECEITA;DETALHAMENTO;VALOR PREVISTO ATUALIZADO;VALOR LANÇADO;VALOR REALIZADO;PERCENTUAL REALIZADO;DATA LANÇAMENTO;ANO EXERCÍCIO
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0;0;279728,99;0;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RESTITUICOES DE CONVENIOS - PRIMARIAS;0;0;12624259,9;0;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;6580031;0;6811974,52;104;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;RECEITA DE COMERCIALIZAÇÃO DE FARDAMENTOS;66516;0;58503,71;88;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;2200000;0;3722034,19;169;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;5494318;0;3838901,4;70;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;RECEITA DE COMERCIALIZAÇÃO DE FARDAMENTOS;4557096;0;5199921,67;114;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Receita de Serviços;Receita de Serviços;TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS;69194;0;5880;8;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;RECEITA DE COMERCIALIZAÇÃO DE FARDAMENTOS;2425032;0;4139717,33;171;31/12/2014;2014
52000;Ministério da Defesa;52233;Amazônia Azul Tecnologia de Defesa S.A.;773009;DIRETORIA DE FINANCAS DA MARINHA - AMAZUL;Receitas de Capital;Outras Receitas de Capital;Integralização do capital social;INTEGRALIZACAO COM RECURSOS DE OUTRAS FONTES;0;0;7500;0;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;441458;0;1225467,21;278;31/12/2014;2014
52000;Ministério da Defesa;31280;Caixa de Construções de Casas para o Pessoal da Marinha do Brasil;773008;DIRETORIA DE FINANCAS DA MARINHA - CCCPM;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;2300000;0;2803297,04;122;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;6370268;0;7205570,1;113;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;8673902;0;10194483,64;118;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;15736439;0;16030541,66;102;31/12/2014;2014
52000;Ministério da Defesa;52211;Caixa de Financiamento Imobiliário da Aeronáutica;123001;CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;163560;0;111249,88;68;31/12/2014;2014
52000;Ministério da Defesa;52131;Comando da Marinha;773001;DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0;0;207022,57;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS ADMINISTRATIVOS;0;0;519,2;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE ESTUDOS E PESQUISAS;18007;0;16832,13;93;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS PORTUARIOS;952773;0;1060020,21;111;31/12/2014;2014
52000;Ministério da Defesa;52211;Caixa de Financiamento Imobiliário da Aeronáutica;123001;CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE IMOVEIS URBANOS;0;0;306000;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE IMOVEIS URBANOS;22325;0;0;0;31/12/2014;2014
52000;Ministério da Defesa;31280;Caixa de Construções de Casas para o Pessoal da Marinha do Brasil;773008;DIRETORIA DE FINANCAS DA MARINHA - CCCPM;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE IMOVEIS URBANOS;880000;0;0;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REPARACAO,MANUTENCAO E INSTALACAO;63169;0;259893,91;411;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REPARACAO,MANUTENCAO E INSTALACAO;6591282;0;9107789,87;138;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE REPARACAO,MANUTENCAO E INSTALACAO;2297;0;1860,26;81;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS PREVISTAS NO COD.BRAS. DE AERONAUTICA;0;0;3757139,57;0;31/12/2014;2014
52000;Ministério da Defesa;52131;Comando da Marinha;773001;DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS;Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Taxas;EMOLUMENTOS E CUSTAS JUDICIAIS;0;0;62322,12;0;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas de Capital;Transferências de Capital;Transferências de Pessoas Físicas;TRANSF.DE CONVENIOS DA UNIAO DE S/ENTIDADES;9443958;0;0;0;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS RECEITAS DE SERVICOS;51760;0;130678,73;252;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;OUTROS RECEITAS DE SERVICOS;10457067;0;11899928,81;114;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;COTA-PARTE DO SERV.NO FUNDO DE SAUDE MILITAR;180280645;0;183415178,2;102;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;COTA-PARTE DO SERV.NO FUNDO DE SAUDE MILITAR;779486896;0;715603462,9;92;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;COTA-PARTE DO SERV.NO FUNDO DE SAUDE MILITAR;182684540;0;207973737;114;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;699999;FUNDO NAVAL - DIFERENCA CAMBIAL;Receitas Correntes;Outras Receitas Correntes;Demais receitas correntes;COTA-PARTE DO SERV.NO FUNDO DE SAUDE MILITAR;0;0;84236,49;0;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS RECREATIVOS E CULTURAIS;5251398;0;6682693,78;127;31/12/2014;2014
52000;Ministério da Defesa;52211;Caixa de Financiamento Imobiliário da Aeronáutica;123001;CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA;Receitas de Capital;Amortizações de Empréstimos;Amortizações de Empréstimos;AMORTIZACOES DE BENS;717194;0;618751,76;86;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;ADICIONAL S/ TARIFA USO COM E AUX NAVEG AEREA;0;0;100468,28;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;699999;FUNDO NAVAL - DIFERENCA CAMBIAL;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;77,68;0;31/12/2014;2014
52000;Ministério da Defesa;52222;Fundação Osório;164204;FUNDACAO OSORIO;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;10599,06;0;31/12/2014;2014
52000;Ministério da Defesa;52133;Fundo de Desenvolvimento do Ensino Profissional Marítimo;873001;DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;15899,73;0;31/12/2014;2014
52000;Ministério da Defesa;52221;Indústria de Material Bélico do Brasil;168002;INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;103185;0;853591,97;827;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;4429587,67;0;31/12/2014;2014
52000;Ministério da Defesa;52131;Comando da Marinha;773001;DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;155778,75;0;31/12/2014;2014
52000;Ministério da Defesa;52111;Comando da Aeronáutica;120002;DIRETORIA DE ECON E FINANCAS DA AERONAUTICA;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;1105,2;0;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;0;0;50,26;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Outras Receitas Correntes;Indenizações, restituições e ressarcimentos;RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES;27904;0;26738,89;96;31/12/2014;2014
52000;Ministério da Defesa;52211;Caixa de Financiamento Imobiliário da Aeronáutica;123001;CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;3334851;0;5520694,27;166;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;699999;FUNDO NAVAL - DIFERENCA CAMBIAL;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;0;0;22375,35;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;0;0;932627,43;0;31/12/2014;2014
52000;Ministério da Defesa;52133;Fundo de Desenvolvimento do Ensino Profissional Marítimo;873001;DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;39548300;0;59399694,21;150;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;154025217;0;155949299,8;101;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;44628886;0;64006367,6;143;31/12/2014;2014
52000;Ministério da Defesa;31280;Caixa de Construções de Casas para o Pessoal da Marinha do Brasil;773008;DIRETORIA DE FINANCAS DA MARINHA - CCCPM;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;8030000;0;14225705,92;177;31/12/2014;2014
52000;Ministério da Defesa;52221;Indústria de Material Bélico do Brasil;168002;INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;2694157;0;2392912,49;89;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;893866;0;1339798,91;150;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita Patrimonial;Valores Mobiliários;REMUNERACAO DE DEPOSITOS BANCARIOS;282919221;0;295388839,5;104;31/12/2014;2014
52000;Ministério da Defesa;52133;Fundo de Desenvolvimento do Ensino Profissional Marítimo;873001;DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA  OUTRAS CONTRIBUICOES;0;0;510575,28;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas de Capital;Transferências de Capital;Transferências de Pessoas Físicas;TRANSF.DE CONV.DOS ESTADOS,DF E S/ENTIDADES;14250000;0;4557703,08;32;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;6302565;0;5007184,77;79;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;33917257;0;32855737,82;97;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;11853775;0;8416827,14;71;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;19887440;0;27643464,24;139;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita Patrimonial;Demais receitas patrimoniais;Demais receitas patrimoniais;22387;0;13878,08;62;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas de Capital;Alienação de Bens;Alienação de bens imóveis;ALIENACAO DE EMBARCACOES;44172;0;50000;113;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;0;0;760,66;0;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;122162;0;122474,97;100;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;4144195;0;3252062,54;78;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;67010;0;4009,6;6;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes - intra-orçamentárias;Receita de Serviços;Receita de Serviços;SERVICOS HOSPITALARES;25990431;0;14336310,7;55;31/12/2014;2014
52000;Ministério da Defesa;52131;Comando da Marinha;773001;DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado externo;OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS;611975296;0;737788283;121;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita Patrimonial;Exploração do patrimônio imobiliário do Estad;TAXA DE OCUPACAO DE OUTROS IMOVEIS;67147788;0;66487886,33;99;31/12/2014;2014
52000;Ministério da Defesa;52111;Comando da Aeronáutica;120002;DIRETORIA DE ECON E FINANCAS DA AERONAUTICA;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado externo;OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS;53916178;0;751522730,7;1394;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita Patrimonial;Exploração do patrimônio imobiliário do Estad;TAXA DE OCUPACAO DE OUTROS IMOVEIS;8500000;0;10702002,04;126;31/12/2014;2014
52000;Ministério da Defesa;52111;Comando da Aeronáutica;120999;MAER - DIFERENCA CAMBIAL;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado externo;OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS;0;0;128919035,3;0;31/12/2014;2014
52000;Ministério da Defesa;52131;Comando da Marinha;211999;MARINHA - DIFERENCA CAMBIAL;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado externo;OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS;0;0;92780889,13;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Receita Patrimonial;Exploração do patrimônio imobiliário do Estad;TAXA DE OCUPACAO DE OUTROS IMOVEIS;0;0;1168,43;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas de Capital;Operações de Crédito;Operações de crédito - mercado externo;OPERACOES DE CREDITOS EXTERNAS - CONTRATUAIS;0;0;137,82;0;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TRANSPORTE RODOVIARIO;414351;0;463753,62;112;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS PREVISTAS NA LEI DO SERVICO MILITAR;4188853;0;3861448,72;92;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE ALUGUEIS;64463;0;742,57;1;31/12/2014;2014
52000;Ministério da Defesa;52221;Indústria de Material Bélico do Brasil;168002;INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE ALUGUEIS;0;0;757,29;0;31/12/2014;2014
52000;Ministério da Defesa;52222;Fundação Osório;164204;FUNDACAO OSORIO;Receitas Correntes;Outras Receitas Correntes;Multas administrativas, contratuais e judicia;MULTAS E JUROS DE MORA DE ALUGUEIS;0;0;10,21;0;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Impostos, Taxas e Contribuições de Melhoria;Taxas;TAXA MILITAR;3024279;0;2768011,22;92;31/12/2014;2014
52000;Ministério da Defesa;52221;Indústria de Material Bélico do Brasil;168002;INDUSTRIA DE MATERIAL BELICO DO BRASIL/GESTOR;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDUSTRIA ELETRONICA;0;0;887100,13;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE SOCORRO MARITIMO;48864;0;0;0;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes - intra-orçamentárias;Outras Receitas Correntes;Indenizações e restituições;OUTRAS INDENIZACOES;0;0;1779,12;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Receita Industrial;Receitas da indústria de transformação;RECEITA DA INDÚST. DE PRODUTOS FARMACÊUTICOS;1449842;0;1579928,53;109;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE COMERC. E DISTRIB. PROD. AGROPEC.;0;0;7179664,8;0;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas de Capital;Alienação de Bens;Alienação de bens móveis;ALIENACAO DE MOVEIS E UTENSILIOS;653579;0;1544269,62;236;31/12/2014;2014
52000;Ministério da Defesa;52904;Fundo do Exército;167086;FUNDO DO EXERCITO;Receitas Correntes;Receita de Serviços;Receita de Serviços;SERVICOS DE TECNOLOGIA;854733;0;809808,82;95;31/12/2014;2014
52000;Ministério da Defesa;52911;Fundo Aeronáutico;121002;SECRETARIA DE ECON. E FIN.DA AER.- F.AER.;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES;12308317;0;4268750,63;35;31/12/2014;2014
52000;Ministério da Defesa;52000;Ministério da Defesa - Unidades com vínculo direto;110407;DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD);Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES;3884000;0;0;0;31/12/2014;2014
52000;Ministério da Defesa;52121;Comando do Exército;160075;D CONT - SETORIAL FINANCEIRA;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES;36000000;0;20642421,76;57;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas Correntes;Transferências Correntes;Transferências de Convênios;TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES;0;0;996798,59;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;699999;FUNDO NAVAL - DIFERENCA CAMBIAL;Receitas de Capital;Outras Receitas de Capital;Outras receitas;Outras receitas;0;0;1,63;0;31/12/2014;2014
52000;Ministério da Defesa;52132;Comando da Marinha - Fundo Naval;673001;DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL;Receitas de Capital;Outras Receitas de Capital;Outras receitas;Outras receitas;0;0;26,15;0;31/12/2014;2014
